# DATE-BEG = 2012-05-13T20:56:15
# DATE-END = 2019-07-05T11:18:17
# DOI = 10.17909/g37r-1r51
# HLSPID = BOOCATS
# HLSPNAME = HST Photometry and Astrometry of the Bootes I Ultrafaint Dwarf Galaxy
# HLSPLEAD = Carrie Filion
# HLSPVER = 1.0
#HLSPTARG = Bootes I
#PROPOSID = 15317, 12549# DOI = 10.17909/g37r-1r51
# OBSERVAT = HST
# INSTRUME = F606W, F814W
# RADESYS = ICRS
# TIMESYS = UTC
# LICENSE = ‘CC BY 4.0’
# LICENURL = https://creativecommons.org/licenses/by/4.0/
###################################
# CATALOG DESCRIPTION:
# column name, unit, description
# ID - number, astrometric catalog ID
# pmx - mas/yr, weighted proper motion in X
# pmy - mas/yr, weighted proper motion in Y
# err_pmx - mas/yr, error of the weighted proper motion in X
# err_pmy - mas/yr, error of the weighted proper motion in Y
# m_astrom - mag, proxy stellar magnitude
# n1 - number, number of first-epoch datapoints
# n2 - number, number of second-epoch datapoints
# n_del - number, number of deleted datapoints
# max_res - pix, largest residual in either proper-motion fit
# X - pix, X-coordinate in ACS/WFC pixels aligned with RA
# Y - pix, y-coordinate in ACS/WFC pixels aligned with Dec
# RA - decimal deg, right ascension (J2000)
# DEC - decimal deg, declination (J2000)
# pointing - number, Pointing/field center to which source belongs (1, 3, 5)
###################################
# Notes: direction of X-axis is opposite to R.A.
# Formally, our celestial coordinates are on epoch 2016.0.
# Each pointing is treated as an independent field on the sky.
###################################
ID,pmx,pmy,err_pmx,err_pmy,mag_astrom,n1,n2,n_del,max_res,X,Y,RA,DEC,pointing
219022,0.05,-0.77,0.37,0.58,25.893,3,10,0,0.171,1039.06,400.05,210.036948304,14.480170986,1
364015,0.06,-0.01,0.05,0.06,22.045,7,16,0,0.041,999.39,401.77,210.036627698,14.479715004,1
117017,0.92,0.23,0.81,1.21,25.37,5,1,0,0.447,1419.72,402.67,210.040245397,14.484386492,1
268006,1.29,0.77,0.88,0.74,26.265,2,5,0,0.175,3640.88,403.08,210.059315611,14.509106509,1
210023,0.25,0.19,0.38,0.37,25.554,7,11,0,0.165,2015.54,407.61,210.045415941,14.490977568,1
166023,0.39,-0.12,2.25,1.72,25.666,6,1,1,0.497,3130.61,408.25,210.05499472,14.503383943,1
475013,3.57,-0.14,2.0,1.83,26.59,2,9,1,0.53,348.37,410.42,210.031140015,14.472396424,1
186023,0.79,1.67,1.09,0.68,25.49,4,5,0,0.346,2659.74,414.1,210.051020093,14.498094188,1
136017,-0.06,-0.05,0.05,0.04,22.398,8,16,0,0.047,738.75,415.06,210.034543486,14.476703249,1
182021,0.1,-1.96,1.32,0.58,25.888,6,1,1,0.37,1269.39,421.86,210.039175791,14.482553611,1
188022,-0.23,-0.89,0.41,0.42,26.07,8,7,0,0.195,2304.77,428.0,210.048132915,14.494027459,1
280011,0.13,2.07,0.89,1.34,26.268,2,6,0,0.225,2365.15,428.23,210.048653908,14.494697569,1
365014,-0.62,1.44,1.02,0.97,26.205,2,11,0,0.265,2261.61,428.36,210.047766638,14.493544141,1
287001,-0.11,-0.05,0.12,0.09,24.097,8,5,2,0.069,2512.11,440.43,210.050055612,14.496231999,1
164023,2.67,-0.21,1.27,1.19,25.986,2,10,0,0.41,3833.1,443.38,210.061429021,14.510911042,1
153021,-0.02,0.1,0.2,0.2,24.636,7,14,0,0.166,2703.0,445.28,210.051749779,14.498316447,1
279007,0.04,1.63,1.09,1.05,25.984,6,6,2,0.441,1661.76,452.34,210.042893642,14.486667651,1
270005,-0.04,-0.04,0.05,0.08,22.224,8,16,0,0.066,3677.92,454.57,210.060225559,14.50909082,1
441013,-1.02,2.07,1.26,0.71,25.452,3,3,2,0.351,1654.67,454.87,210.042861903,14.486567775,1
212018,0.1,-1.33,0.87,1.38,25.977,2,6,0,0.325,370.63,455.94,210.031854131,14.472265737,1
400013,-0.33,2.55,1.58,1.64,25.649,4,7,0,0.555,2368.75,458.83,210.04903654,14.49448333,1
153020,-0.01,-0.27,0.13,0.13,23.663,7,13,0,0.079,884.12,461.13,210.036320537,14.477938384,1
338008,3.07,0.48,2.3,2.06,26.429,2,3,1,0.301,1630.37,462.15,210.04273698,14.486236761,1
322005,-0.27,0.94,0.73,0.5,25.375,5,11,0,0.249,2379.55,462.37,210.049169842,14.494574134,1
238023,0.33,0.06,0.34,0.28,24.948,6,8,0,0.138,2150.33,462.47,210.047203562,14.492021872,1
289002,0.89,-1.53,0.89,1.51,25.317,3,2,2,0.217,1162.08,465.94,210.038761536,14.480992507,1
384016,1.17,1.91,1.0,1.47,26.03,2,8,0,0.239,689.87,469.21,210.034746534,14.475709023,1
265001,-0.34,1.64,1.02,1.32,25.627,4,9,1,0.449,3363.57,473.74,210.057747245,14.505432606,1
218023,0.16,0.1,0.11,0.1,24.075,7,10,0,0.083,2712.95,474.25,210.052168171,14.498186516,1
224023,3.07,6.59,1.82,1.86,25.924,2,4,1,0.288,2622.49,474.83,210.051398271,14.497174619,1
199002,0.19,-0.02,0.11,0.19,23.421,7,6,0,0.071,3834.56,476.27,210.061819683,14.510653851,1
333006,0.47,1.22,0.43,0.47,25.211,7,6,1,0.224,3305.24,478.55,210.057301791,14.50474331,1
312012,-0.54,2.88,1.09,1.13,26.101,5,5,0,0.65,2623.53,485.94,210.051535088,14.497093846,1
294008,0.04,-0.01,0.54,0.75,25.933,6,9,0,0.292,3188.63,486.45,210.056391677,14.50337959,1
154018,0.44,0.66,0.3,0.4,25.412,7,11,0,0.182,3303.03,486.99,210.057379788,14.504648389,1
163024,0.03,-0.02,0.2,0.17,24.598,8,13,0,0.126,2912.25,490.6,210.054066935,14.500268918,1
453013,-1.77,1.53,0.9,2.06,26.349,2,6,0,0.322,1996.84,493.2,210.046239243,14.490057834,1
159020,-0.17,-0.19,0.14,0.12,24.132,7,9,0,0.124,1210.17,495.23,210.039510687,14.481284398,1
171019,0.83,1.23,1.09,0.68,26.303,5,10,0,0.531,3305.63,497.21,210.057519775,14.50459248,1
409016,-0.05,-0.16,0.12,0.15,24.006,8,11,1,0.084,371.88,501.94,210.032393462,14.471897265,1
143020,0.06,-0.07,0.38,0.41,25.475,6,11,0,0.172,2360.57,507.02,210.049520045,14.493991614,1
282008,0.86,1.33,0.46,0.59,25.38,6,9,0,0.183,3780.48,513.27,210.061780522,14.509744319,1
324008,-0.03,0.11,0.05,0.04,22.872,7,15,0,0.036,2830.26,515.79,210.053652588,14.499146708,1
333009,-3.94,-2.69,0.21,0.32,25.632,8,9,0,0.248,3259.31,523.5,210.05742419,14.503858297,1
207023,0.58,-0.01,0.47,0.37,25.618,5,11,0,0.252,3918.44,524.46,210.063093567,14.511186881,1
166017,0.8,0.21,0.42,0.41,25.542,7,11,0,0.216,454.44,527.24,210.033392866,14.47260601,1
316001,-0.35,3.0,1.9,1.33,26.061,2,6,0,0.368,3385.87,530.46,210.058590662,14.505209118,1
173017,1.01,-0.36,2.0,0.8,25.789,2,6,3,0.318,250.19,534.59,210.031724516,14.470271217,1
237019,1.27,-0.36,0.99,1.28,26.011,5,10,1,0.589,925.68,535.64,210.037533536,14.477781804,1
419015,-0.11,0.03,0.13,0.11,24.239,7,11,0,0.066,1758.13,537.7,210.044701892,14.487030949,1
277002,0.3,0.06,0.39,0.47,25.253,5,12,0,0.21,2582.0,538.34,210.051780724,14.496196003,1
288007,-0.02,0.35,0.36,0.39,25.616,6,9,0,0.155,2737.32,538.72,210.05311842,14.497921604,1
544014,-2.77,1.2,0.05,0.04,20.947,7,16,1,0.032,174.64,546.28,210.03121057,14.469333078,1
144017,-0.51,0.06,0.47,0.8,25.666,6,3,0,0.23,2259.36,549.51,210.049139726,14.492511787,1
219024,0.56,0.9,1.05,0.8,25.981,3,6,0,0.349,1135.23,549.87,210.03949558,14.479996002,1
151017,1.85,3.15,1.99,1.84,25.357,5,3,2,0.886,2146.79,553.13,210.048215113,14.491228757,1
171018,0.05,0.31,0.94,0.42,25.217,5,7,0,0.322,3904.87,560.05,210.063386011,14.510739959,1
369005,0.04,0.22,0.58,0.37,25.484,8,13,0,0.272,2714.13,563.76,210.053207158,14.49745533,1
372016,0.82,-0.09,0.71,1.09,26.387,2,4,0,0.18,2321.22,568.74,210.049891754,14.493040652,1
464011,0.62,1.45,1.14,0.79,26.066,3,9,0,0.498,609.81,569.59,210.035212958,14.473983539,1
388010,0.04,0.91,1.06,2.03,26.365,2,3,0,0.343,1989.1,569.66,210.047051572,14.489336071,1
313010,-2.38,5.12,0.89,1.19,26.163,3,4,0,0.322,3782.25,569.85,210.062446099,14.509293754,1
171017,4.48,1.92,1.66,1.86,25.934,3,5,0,0.545,865.34,576.43,210.037484546,14.476770995,1
234024,0.59,0.31,0.31,0.59,25.326,7,3,1,0.19,1034.42,580.34,210.038980558,14.47862068,1
224019,0.08,0.08,0.05,0.05,22.173,8,16,0,0.066,2484.02,583.66,210.05146064,14.494728658,1
233022,-0.07,-1.04,0.58,0.33,26.252,4,4,1,0.154,3370.51,584.71,210.059082287,14.504587205,1
357010,0.07,-0.06,0.09,0.06,22.944,6,9,2,0.042,3030.6,585.61,210.056174915,14.500796351,1
297023,1.09,-0.4,0.85,1.13,26.204,2,9,0,0.25,2204.73,585.65,210.049086275,14.49160337,1
325023,0.15,-0.28,0.22,0.25,24.978,7,6,0,0.177,966.93,586.04,210.0384669,14.4778219,1
351007,0.29,0.61,0.53,0.25,26.015,6,2,1,0.126,1326.98,587.42,210.041572841,14.481818369,1
366001,1.48,0.33,1.53,1.81,26.45,2,3,2,0.189,3115.12,588.8,210.056937059,14.501710433,1
400001,6.86,4.92,0.95,0.68,26.478,3,2,2,0.215,2586.72,589.25,210.052406437,14.495825366,1
466013,0.03,-0.03,0.1,0.08,23.418,8,13,0,0.052,3247.26,594.54,210.058137262,14.503133622,1
165020,0.86,1.46,0.22,0.26,24.707,8,7,0,0.14,2399.17,605.02,210.050977892,14.493606611,1
376008,-0.11,-0.13,0.2,0.21,24.642,7,15,0,0.151,2888.99,606.24,210.055196372,14.499048664,1
283022,-0.09,0.06,0.2,0.31,25.054,8,13,0,0.153,1806.26,607.96,210.045922436,14.486982548,1
191017,0.13,-0.14,0.19,0.17,24.611,7,14,0,0.156,770.8,618.84,210.03716059,14.475366009,1
201021,-0.93,1.85,0.97,1.14,25.738,6,3,0,0.617,3318.2,623.39,210.059077713,14.503683353,1
430015,-0.89,0.76,0.33,0.49,25.822,6,8,0,0.294,2665.08,623.72,210.053475246,14.496411048,1
221024,1.97,-0.25,0.89,0.99,25.83,4,5,2,0.461,2182.43,624.4,210.049340227,14.491032975,1
248019,-0.37,-0.26,0.62,0.81,25.953,2,6,0,0.194,1804.49,626.77,210.046123474,14.48680645,1
219019,0.18,-0.04,0.07,0.12,23.725,7,11,1,0.065,3451.82,634.79,210.060355822,14.505075794,1
290019,0.04,0.16,0.16,0.09,22.832,5,9,1,0.058,261.29,635.78,210.032982609,14.469553662,1
523015,1.06,0.87,1.08,0.69,26.118,2,5,0,0.18,616.08,639.35,210.036068513,14.473473383,1
180020,-1.82,-0.91,0.52,0.51,25.673,6,1,0,0.257,1514.84,639.58,210.04378462,14.483475761,1
269019,0.06,0.85,0.57,0.61,25.472,7,5,0,0.355,1221.67,640.78,210.041282337,14.480202487,1
217019,0.08,-0.11,0.06,0.08,23.4,8,14,0,0.062,3841.13,656.4,210.063946355,14.509229293,1
279021,0.54,0.59,0.37,0.4,25.588,7,9,0,0.205,1032.4,662.04,210.039902319,14.477918908,1
283018,0.81,-0.46,0.96,0.78,26.053,3,10,0,0.265,365.57,662.08,210.034179879,14.470495872,1
380016,0.96,1.89,0.86,0.89,26.24,4,5,1,0.264,3691.04,662.22,210.06272471,14.507510369,1
555013,0.02,0.09,0.04,0.04,22.032,7,12,0,0.019,2590.03,663.91,210.053292989,14.495241505,1
455014,-2.17,-0.48,1.11,1.6,26.245,2,9,0,0.377,3994.69,665.74,210.065371975,14.510860869,1
468011,0.88,-0.07,1.39,1.59,26.296,2,4,0,0.264,1959.03,666.19,210.047902886,14.488198901,1
459014,0.01,0.06,0.07,0.06,22.12,8,15,1,0.058,4020.34,669.14,210.065631331,14.511118177,1
489008,2.16,0.39,1.54,2.07,26.559,3,5,0,0.679,774.36,676.62,210.037855236,14.474925506,1
653013,0.17,-0.04,0.71,0.67,25.984,6,8,0,0.331,729.54,676.71,210.037471651,14.474425786,1
496001,0.54,-0.14,0.26,0.32,25.094,7,14,0,0.143,1600.19,676.96,210.044946892,14.484115211,1
185017,0.07,1.04,0.4,0.56,25.098,8,2,0,0.266,1847.81,678.63,210.047091309,14.486857473,1
456010,-1.6,0.44,1.45,0.91,26.609,3,8,0,0.352,2074.72,685.13,210.049113739,14.489329275,1
622013,0.4,0.37,0.38,0.51,25.571,8,8,0,0.21,1587.06,685.99,210.044937911,14.483893905,1
537005,-10.45,0.67,0.16,0.24,26.31,4,12,0,0.453,555.27,687.3,210.03609768,14.472397945,1
216024,0.0,-0.2,0.26,0.24,24.933,7,6,0,0.102,3613.58,689.58,210.062374303,14.506420793,1
184017,-0.01,-0.06,0.11,0.08,23.599,6,11,0,0.064,2213.73,700.53,210.050483806,14.490748545,1
353023,-1.31,-2.42,0.18,0.25,24.874,5,13,0,0.068,1936.46,702.51,210.048126721,14.487645885,1
298018,1.19,0.69,0.81,0.68,25.878,6,6,0,0.525,453.13,703.53,210.035407601,14.471126037,1
464012,-0.57,1.85,0.28,0.26,24.738,7,4,1,0.158,2191.31,714.57,210.050452812,14.490382348,1
395023,2.0,0.0,0.25,0.61,24.8,4,6,0,0.196,1204.63,727.74,210.042135453,14.47928998,1
205020,0.34,-0.27,0.16,0.22,24.664,8,10,1,0.095,1266.83,729.18,210.042685802,14.479970374,1
407008,-0.26,0.81,1.01,0.94,25.936,6,4,2,0.508,3866.5,729.2,210.065000903,14.508906491,1
371002,0.2,-0.04,1.2,1.27,26.404,2,7,0,0.296,2975.5,729.76,210.057358589,14.498984655,1
197020,-0.27,1.64,0.84,0.89,25.728,7,3,0,0.645,2118.19,729.91,210.050001425,14.489440752,1
466015,-1.12,-0.89,1.22,0.87,25.447,4,10,0,0.904,3464.05,733.04,210.06159008,14.50439533,1
324022,1.88,1.08,1.11,1.36,26.159,3,4,1,0.276,2531.99,735.11,210.053613062,14.494003537,1
172020,0.14,0.45,0.99,0.71,25.793,6,4,1,0.35,3671.92,743.35,210.063493216,14.506623248,1
338023,0.02,-0.03,0.27,0.44,25.706,6,10,0,0.15,3025.2,746.64,210.057979204,14.49939741,1
302024,-0.01,-0.25,0.16,0.13,24.07,7,13,0,0.095,566.02,753.63,210.03695225,14.471966142,1
235021,0.76,0.05,0.39,0.43,25.211,7,8,0,0.215,3856.41,754.66,210.065206895,14.508582557,1
568013,-2.31,1.13,0.97,1.25,25.965,5,3,2,0.486,3787.21,759.03,210.064663087,14.507776068,1
561013,-2.84,1.87,1.88,0.98,25.727,2,6,0,0.299,3961.21,760.76,210.066176786,14.509698371,1
299019,0.13,1.14,0.45,0.63,25.229,7,8,2,0.306,1827.43,768.65,210.047951,14.485882426,1
206020,-1.89,0.04,1.2,0.78,25.544,5,1,2,0.328,1839.41,770.22,210.048071971,14.486002688,1
485016,0.4,1.81,1.25,0.89,25.929,5,5,1,0.386,2220.57,771.9,210.051362769,14.490231379,1
438023,-0.21,-0.4,0.25,0.21,25.319,8,5,0,0.189,422.69,772.71,210.035941424,14.470212135,1
241018,1.25,-0.86,1.26,0.63,26.409,2,4,0,0.257,3726.02,773.73,210.064306639,14.506972825,1
316018,-0.02,-0.69,0.4,0.55,25.577,8,5,0,0.351,566.51,776.96,210.037224707,14.471777662,1
272021,0.77,0.34,0.58,0.59,25.856,6,7,0,0.225,2959.67,778.52,210.057783086,14.498403063,1
243018,0.44,1.11,0.45,0.35,24.871,7,2,0,0.307,3774.14,779.1,210.064781432,14.507463846,1
375007,-1.56,3.42,1.29,2.15,26.133,2,6,1,0.344,3445.09,781.55,210.061984866,14.503780957,1
363002,0.07,0.84,1.32,2.03,26.3,3,10,0,0.528,3974.72,781.59,210.066532121,14.509675556,1
535008,-0.03,0.05,0.04,0.04,22.18,8,15,0,0.019,1183.96,783.54,210.042599498,14.478596009,1
564009,0.02,0.02,0.02,0.03,19.879,8,14,0,0.015,2158.76,783.92,210.050970399,14.489443412,1
602010,0.37,0.61,0.76,1.03,26.595,3,6,0,0.326,463.16,790.74,210.036496043,14.470512717,1
278021,0.69,1.25,0.83,0.96,26.075,3,3,0,0.241,2991.01,792.07,210.058207809,14.498639189,1
189017,0.88,-0.42,0.4,0.53,25.49,7,8,0,0.308,3516.68,797.17,210.062778918,14.504447855,1
479010,-0.03,0.06,0.02,0.03,20.991,8,16,0,0.028,3268.01,797.36,210.060646461,14.5016785,1
310021,0.02,-0.34,0.52,0.35,25.619,6,11,0,0.211,1359.56,798.12,210.044273998,14.480429478,1
341023,0.05,-0.18,0.04,0.07,22.725,8,13,0,0.032,3833.7,802.89,210.065566368,14.507928879,1
323018,-1.14,-0.09,0.83,0.88,26.042,5,5,0,0.485,692.73,802.94,210.038606554,14.472966795,1
417023,-0.67,2.82,1.19,1.57,25.269,4,1,3,0.406,1434.64,805.86,210.045007422,14.481200932,1
348004,0.17,0.1,0.21,0.16,24.032,7,5,1,0.102,3072.28,812.3,210.059137998,14.499375641,1
508003,-1.35,-1.8,1.67,1.83,25.944,2,7,4,0.383,417.09,812.96,210.036356091,14.469815078,1
465012,-0.02,0.07,0.04,0.03,22.12,7,14,3,0.022,3694.43,815.49,210.064515462,14.506274067,1
473002,-0.57,0.12,0.31,0.23,25.274,7,6,0,0.181,1332.07,816.57,210.044250151,14.479970059,1
259018,-0.09,-0.31,0.34,0.42,24.946,5,10,0,0.176,3734.94,817.07,210.064881487,14.506711791,1
493007,0.13,-0.24,0.34,0.59,25.706,7,11,0,0.251,339.18,821.47,210.035785185,14.468877247,1
218020,0.01,-0.19,0.25,0.21,25.068,8,13,0,0.116,1843.44,823.62,210.04872017,14.485603571,1
500010,-0.52,3.98,0.97,0.84,25.906,3,7,0,0.239,3282.28,830.3,210.061147633,14.501563382,1
571012,-6.08,0.07,2.09,1.73,26.352,3,7,0,0.615,850.82,836.7,210.040351273,14.474445866,1
507016,0.9,2.04,1.03,2.32,26.102,2,9,3,0.391,2764.45,840.43,210.056818895,14.495715401,1
237017,0.27,-0.13,0.22,0.21,25.218,8,9,0,0.133,1311.41,848.64,210.044441304,14.479473602,1
676011,-0.46,0.01,0.21,0.22,24.987,8,12,0,0.132,453.03,855.87,210.037157608,14.469858698,1
214017,3.43,-1.81,1.2,1.31,25.829,4,7,4,0.429,2875.08,856.9,210.057957805,14.496809919,1
338024,-0.36,-4.06,0.46,0.5,26.169,7,4,0,0.351,564.55,859.48,210.038156197,14.471070058,1
609001,-0.04,0.09,0.05,0.07,22.641,8,15,0,0.034,2011.17,859.96,210.050577552,14.487168517,1
453002,0.17,1.66,0.8,0.88,25.6,6,7,0,0.34,2488.18,865.69,210.054737868,14.492430276,1
634014,-0.55,2.39,1.49,1.24,26.159,4,10,0,0.49,3019.82,870.78,210.059359857,14.498305533,1
661013,2.88,-0.56,1.61,1.99,25.906,3,5,3,0.535,3403.05,871.99,210.062663402,14.502561013,1
243020,6.81,-3.28,1.07,0.7,25.89,4,5,3,0.343,1635.83,899.77,210.047813417,14.48265967,1
209020,1.82,-16.18,0.81,0.73,17.125,5,7,3,0.278,3810.51,901.49,210.066500463,14.506850924,1
369004,-0.02,-0.07,0.42,0.58,26.051,4,11,1,0.164,3446.5,903.46,210.063398136,14.502783094,1
638016,-0.51,1.35,2.02,1.29,26.793,2,3,0,0.472,221.44,906.28,210.035749476,14.466861718,1
232017,-0.01,-0.05,0.29,0.24,24.645,5,11,0,0.111,2442.77,911.28,210.054872033,14.491545954,1
627009,-0.07,0.08,0.12,0.1,23.722,8,11,1,0.053,2556.07,913.22,210.055866815,14.492791,1
639012,-0.92,-0.33,0.53,0.51,25.684,3,9,0,0.152,619.37,921.23,210.03933626,14.471166882,1
346019,0.05,-0.23,0.22,0.32,25.108,7,11,0,0.295,2376.12,922.21,210.054425406,14.490713142,1
466002,-0.22,0.29,0.4,0.26,25.214,8,10,0,0.279,3033.57,922.5,210.060072251,14.498028612,1
361019,0.3,1.17,0.48,0.76,25.915,6,7,1,0.318,1839.71,924.63,210.049849129,14.484722323,1
598015,-0.06,0.19,0.05,0.06,23.167,8,12,0,0.035,3089.28,925.82,210.060588662,14.498621177,1
249017,-0.06,-0.07,0.1,0.12,24.094,8,10,0,0.07,1812.65,931.22,210.049692486,14.484366458,1
368021,-0.05,0.62,0.4,0.47,25.671,6,10,0,0.343,640.18,931.61,210.039634225,14.47131223,1
659015,2.99,-0.19,0.82,1.01,25.491,6,5,2,0.468,1609.51,934.28,210.047984162,14.482079724,1
341018,0.06,-0.16,0.17,0.3,24.953,4,12,0,0.124,1872.05,934.4,210.050238979,14.485001128,1
654016,-0.8,2.18,0.56,2.46,25.812,3,3,3,0.413,297.86,934.93,210.036734634,14.467474178,1
495023,-0.34,-1.38,1.02,1.03,16.707,8,12,4,0.58,798.34,936.18,210.04104411,14.473034816,1
480007,-0.07,0.14,0.04,0.04,21.982,8,15,0,0.026,2485.23,942.27,210.055592661,14.49176098,1
368019,-0.15,0.04,0.76,0.66,25.993,4,5,0,0.285,1990.5,948.93,210.0514226,14.486198743,1
219020,0.28,0.04,0.11,0.09,23.733,8,12,0,0.1,3694.41,950.33,210.066065102,14.505152758,1
492002,-0.1,1.45,0.67,1.06,26.06,2,7,0,0.217,2813.84,951.88,210.058523907,14.495338579,1
671005,0.14,-0.21,0.48,0.69,25.668,5,6,0,0.294,749.43,952.85,210.040815792,14.4723518,1
217020,0.01,-0.08,0.15,0.19,24.0,4,12,1,0.065,3985.76,955.53,210.068626096,14.508352389,1
424004,-0.06,0.16,0.18,0.17,24.513,7,12,1,0.091,2440.86,956.1,210.055370624,14.491152023,1
782013,-0.1,0.13,0.04,0.04,22.109,7,16,0,0.042,2525.98,961.81,210.056166865,14.492052061,1
342024,-0.3,-0.28,1.73,2.37,25.475,6,1,0,0.505,1805.15,964.51,210.050010777,14.484006232,1
352021,5.54,-1.01,0.33,1.03,26.058,4,2,0,0.221,1974.71,966.1,210.051484432,14.485880298,1
295024,-3.69,-10.4,0.09,0.07,22.0,8,12,3,0.062,3954.67,967.15,210.068492745,14.507909696,1
792013,-0.21,0.01,0.16,0.13,24.318,8,8,0,0.105,2423.63,969.64,210.055378379,14.490847771,1
693011,1.08,3.76,1.03,0.91,25.992,5,5,1,0.47,1836.07,972.97,210.050373513,14.484280046,1
310018,-0.02,-0.17,0.26,0.29,24.838,5,10,0,0.128,3834.6,974.68,210.067548389,14.506510748,1
716001,-1.97,1.46,1.12,1.7,26.675,3,4,0,0.477,1157.51,977.11,210.044596991,14.476692656,1
549008,0.29,0.05,0.26,0.32,24.18,5,8,1,0.28,3612.09,978.23,210.065679077,14.504004438,1
469007,-0.97,0.67,0.5,0.7,25.355,5,4,1,0.337,3521.7,986.15,210.064994134,14.502932529,1
639010,2.01,0.41,1.59,1.97,26.16,2,8,1,0.53,2312.26,987.47,210.054627404,14.489459942,1
626001,-3.82,-4.24,0.09,0.07,22.498,8,11,4,0.079,3534.26,988.17,210.065125024,14.503055556,1
545002,-6.01,-6.02,0.09,0.1,23.888,7,14,0,0.092,1953.12,995.48,210.051636707,14.485395661,1
565002,-0.11,0.06,0.48,0.47,25.339,6,9,0,0.188,1277.86,999.17,210.045883366,14.477848719,1
263020,0.01,-0.13,0.07,0.08,24.12,8,11,0,0.047,1828.47,1003.97,210.050664556,14.483937752,1
541023,0.79,0.57,0.79,0.72,25.053,6,4,1,0.368,283.66,1006.36,210.03743359,14.466722341,1
619005,-0.14,-0.0,0.17,0.28,24.902,8,13,0,0.14,3145.44,1007.92,210.062014398,14.49856357,1
251020,0.87,0.16,0.55,0.61,25.666,6,12,0,0.271,2851.87,1009.74,210.059515258,14.495280901,1
270020,-0.08,-0.13,0.09,0.08,22.917,7,9,1,0.062,1398.15,1010.5,210.047046002,14.47909346,1
408022,0.42,-0.4,0.37,0.23,25.596,6,8,0,0.149,3832.8,1016.02,210.068008129,14.506146818,1
636003,-0.13,-0.08,0.17,0.13,24.218,5,10,0,0.088,347.94,1021.38,210.038157843,14.467313076,1
409022,0.22,-1.34,0.41,0.76,25.842,4,5,0,0.224,3924.95,1023.07,210.068880254,14.507113877,1
607003,0.23,1.86,1.8,1.85,26.475,2,4,0,0.354,1140.14,1034.72,210.045110087,14.476020195,1
300017,0.01,-0.04,0.09,0.07,23.506,6,15,1,0.045,173.63,1036.59,210.036836821,14.465246321,1
377019,2.05,0.14,1.01,1.68,25.951,2,7,0,0.424,3053.97,1042.11,210.061622021,14.497261316,1
383019,2.81,2.31,0.78,0.97,25.94,7,7,1,0.57,2586.37,1052.27,210.057724951,14.491972193,1
484022,-0.43,1.04,0.43,0.5,25.394,8,3,0,0.299,1610.18,1052.67,210.04935046,14.48110308,1
269020,0.18,-0.1,0.13,0.13,24.557,8,9,0,0.087,2204.99,1066.23,210.054611819,14.487610979,1
473022,0.05,-1.23,0.04,0.07,22.301,8,15,0,0.081,2262.08,1072.09,210.055169215,14.488197843,1
464019,0.62,0.13,0.45,1.48,26.016,2,3,0,0.203,204.2,1074.12,210.037530314,14.465274557,1
449022,2.76,2.06,2.34,2.26,26.004,2,5,1,0.475,2935.18,1074.98,210.060980197,14.495665762,1
533003,1.48,1.74,1.56,1.55,26.399,2,6,0,0.342,3723.93,1081.67,210.067828078,14.50438921,1
610003,-0.31,0.34,0.37,0.4,25.286,5,8,0,0.125,1838.61,1086.84,210.051703835,14.483361614,1
815009,-0.87,1.45,0.83,0.94,25.689,5,8,0,0.395,1298.32,1087.63,210.047075703,14.477341172,1
701005,0.06,-0.13,0.08,0.1,22.657,8,11,0,0.083,1969.86,1093.82,210.052910637,14.484764544,1
347021,1.33,2.03,0.55,0.84,25.94,4,4,0,0.275,4054.91,1094.21,210.070813629,14.507968992,1
382021,0.74,3.0,0.65,2.09,25.919,5,8,0,0.862,2235.15,1094.47,210.055195251,14.487712007,1
301017,0.28,-0.05,0.15,0.26,24.701,6,10,0,0.117,911.71,1096.32,210.043857412,14.472965548,1
294020,2.72,1.42,1.44,1.43,25.75,3,2,2,0.392,1263.11,1097.63,210.046888469,14.476866118,1
419018,-1.76,-1.5,1.58,0.84,25.534,3,2,1,0.334,1264.2,1097.72,210.046898801,14.476877367,1
497004,-0.03,0.16,0.04,0.04,22.936,8,10,1,0.023,2338.79,1100.94,210.056159112,14.488811888,1
422018,-0.1,-0.06,0.47,0.39,25.865,7,11,0,0.18,1313.06,1105.48,210.047407337,14.477356878,1
448018,-0.08,-0.13,0.12,0.15,24.435,7,11,0,0.109,273.55,1107.33,210.038507251,14.465770453,1
421019,0.48,-0.79,0.38,0.24,25.353,6,10,0,0.175,2222.83,1112.67,210.055298691,14.487423691,1
437019,0.16,-0.29,0.11,0.09,23.523,7,13,0,0.088,1683.95,1115.37,210.050704229,14.481402888,1
281017,0.16,0.8,0.74,1.46,25.415,6,2,0,0.535,1842.93,1116.65,210.052083583,14.483161958,1
753001,-5.73,2.12,1.71,2.07,26.438,6,3,0,0.677,2394.66,1124.01,210.056903928,14.489241958,1
378024,2.41,-0.09,2.15,2.31,26.018,4,6,0,0.912,2449.28,1129.87,210.057440092,14.489801179,1
802006,1.25,1.51,1.95,1.51,26.098,3,8,1,0.493,1890.65,1134.48,210.052697963,14.483544861,1
752006,0.05,0.01,0.09,0.11,22.956,6,13,1,0.064,3161.86,1136.06,210.063627946,14.497681061,1
264020,-0.07,0.04,0.2,0.24,24.888,8,10,0,0.191,3795.16,1137.21,210.069077881,14.504720221,1
